latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
43.1418,19.3709,302.3,1,1,2010-08-28,0045,Aqua,MODIS,48,6.03,290.5,6.3,N,0
43.1453,19.3192,316.4,1.7,1.3,2010-08-28,1009,Terra,MODIS,43,6.03,299.6,17,D,0
43.1343,19.315,322.8,1.7,1.3,2010-08-28,1009,Terra,MODIS,75,6.03,298,32.1,D,0
42.6431,19.0132,316,1.7,1.3,2010-08-28,1010,Terra,MODIS,55,6.03,300.7,14.7,D,0
42.9845,18.7836,320,1,1,2010-08-28,1152,Aqua,MODIS,53,6.03,299.5,10.8,D,0
43.1358,19.3604,317.8,1,1,2010-08-28,1152,Aqua,MODIS,62,6.03,303.4,9.5,D,0
43.1309,19.3237,333.8,1,1,2010-08-28,1152,Aqua,MODIS,84,6.03,303.7,27.2,D,0
43.1293,19.3114,325.8,1,1,2010-08-28,1152,Aqua,MODIS,76,6.03,304.8,16.7,D,0
43.1399,19.3213,325.4,1,1,2010-08-28,1152,Aqua,MODIS,76,6.03,301.2,15.8,D,0
43.1383,19.3091,351.1,1,1,2010-08-28,1152,Aqua,MODIS,95,6.03,304.2,58.5,D,0
42.4065,19.2365,312.6,1.4,1.2,2010-08-29,2021,Terra,MODIS,85,6.03,291.4,20.5,N,0
42.4996,19.2899,308.8,1.4,1.2,2010-08-29,2021,Terra,MODIS,76,6.03,290.4,15.2,N,0
42.496,19.2714,311.7,1.4,1.2,2010-08-29,2021,Terra,MODIS,83,6.03,290.9,18.7,N,0
42.1532,19.0461,319.7,1.1,1,2010-08-30,1139,Aqua,MODIS,59,6.03,299.3,14.2,D,2
42.4098,19.24,335.4,1.1,1,2010-08-30,1139,Aqua,MODIS,86,6.03,308.2,23.3,D,0
42.4077,19.2271,324.3,1.1,1,2010-08-30,1139,Aqua,MODIS,53,6.03,308.5,7.3,D,0
42.1533,19.0624,313.3,1.1,1,2010-09-01,2051,Terra,MODIS,87,6.03,286.4,15.3,N,0
42.3719,19.2174,312.4,1.2,1.1,2010-09-24,1133,Aqua,MODIS,61,6.03,295.4,8.7,D,2
42.7342,19.504,300.6,1,1,2011-01-19,1152,Aqua,MODIS,19,6.03,280.1,6.2,D,0
42.7416,19.4899,301.9,1,1,2011-01-19,1152,Aqua,MODIS,41,6.03,279.8,7.2,D,0
42.5212,19.0718,305.6,1.2,1.1,2011-02-06,0957,Terra,MODIS,62,6.03,288.6,10.6,D,0
42.5298,19.017,307.6,1.1,1,2011-02-06,1139,Aqua,MODIS,60,6.03,291.5,10.7,D,0
42.5301,18.9585,301.5,1.4,1.2,2011-02-09,1210,Aqua,MODIS,47,6.03,288.9,9.9,D,0
42.5815,19.3691,307.7,1.5,1.2,2011-02-09,1210,Aqua,MODIS,63,6.03,287.4,14.3,D,0
42.5799,19.3524,303.4,1.5,1.2,2011-02-09,1210,Aqua,MODIS,37,6.03,289.1,9.2,D,0
42.5844,19.3628,309.9,1.5,1.2,2011-02-09,1210,Aqua,MODIS,69,6.03,287.7,18.2,D,0
42.8813,19.7123,306.6,1.1,1.1,2011-02-11,1158,Aqua,MODIS,64,6.03,281.7,13.3,D,0
42.5718,19.2248,302.6,2.2,1.4,2011-03-11,1223,Aqua,MODIS,53,6.03,287.4,14.1,D,0
42.624,19.9423,302.7,1,1,2011-03-12,0945,Terra,MODIS,41,6.03,286.8,6.2,D,0
42.5744,19.251,303.7,1,1,2011-03-12,0945,Terra,MODIS,57,6.03,290.1,4.7,D,0
42.6187,19.9442,305.6,1.3,1.1,2011-03-12,1127,Aqua,MODIS,56,6.03,290.9,11.2,D,0
42.5686,19.239,302.2,1.4,1.2,2011-03-12,1127,Aqua,MODIS,51,6.03,291.6,5.8,D,0
42.642,19.3382,307.1,1.4,1.2,2011-03-12,1127,Aqua,MODIS,61,6.03,284.9,15.9,D,0
42.61,19.4811,308.6,1,1,2011-03-24,1152,Aqua,MODIS,66,6.03,295.7,7.1,D,0
42.5287,18.8855,309.3,1,1,2011-03-24,1152,Aqua,MODIS,68,6.03,294.9,6,D,0
42.903,18.7193,301.8,1,1,2011-03-24,1152,Aqua,MODIS,28,6.03,287.8,5.3,D,0
42.9063,18.4805,309.9,1,1,2011-03-24,1152,Aqua,MODIS,68,6.03,295.5,5.5,D,0
42.2183,19.0017,301.7,1.4,1.2,2011-04-02,1003,Terra,MODIS,40,6.03,289.6,4.5,D,0
42.5127,19.4058,311.5,1.1,1,2011-04-04,0951,Terra,MODIS,71,6.03,294.4,8.7,D,0
42.5134,19.4012,304.9,1.2,1.1,2011-04-04,1133,Aqua,MODIS,50,6.03,288,5.3,D,0
43.0946,19.3935,304.5,1.2,1.1,2011-04-04,1134,Aqua,MODIS,37,6.03,289.8,7.9,D,0
42.8304,18.8897,316.9,1,1,2011-04-06,0939,Terra,MODIS,77,6.03,291.9,14.1,D,0
42.8287,18.9019,315,1,1,2011-04-06,0939,Terra,MODIS,75,6.03,293,12.8,D,0
42.9587,20.1256,323.7,1.1,1,2011-04-09,1152,Aqua,MODIS,81,6.03,291.5,22.4,D,0
43.0243,19.6378,306,1,1,2011-04-09,1152,Aqua,MODIS,31,6.03,293.4,3.5,D,0
42.5959,19.2597,313.9,1,1,2011-04-09,1152,Aqua,MODIS,43,6.03,298.9,7.5,D,0
42.6048,19.2573,311.6,1,1,2011-04-09,1152,Aqua,MODIS,20,6.03,297.3,5,D,0
42.7624,19.4709,307.7,1,1,2011-04-09,1152,Aqua,MODIS,14,6.03,290.7,6.1,D,0
42.5955,19.2425,307.6,1.8,1.3,2011-04-10,0914,Terra,MODIS,59,6.03,293.7,12.9,D,0
42.9372,18.7435,304.3,1.9,1.4,2011-04-10,0914,Terra,MODIS,42,6.03,291.8,13.6,D,0
43.3583,19.1411,302.9,1.9,1.3,2011-04-10,0914,Terra,MODIS,24,6.03,289.8,15,D,0
42.8094,19.8092,302.1,3.4,1.7,2011-04-10,1057,Aqua,MODIS,34,6.03,288.6,32.7,D,0
42.9253,18.7399,304.3,3.2,1.7,2011-04-10,1235,Aqua,MODIS,46,6.03,292.2,22,D,0
43.0663,19.6837,303.1,3.6,1.8,2011-04-10,1235,Aqua,MODIS,51,6.03,292,21.8,D,0
43.0591,19.6893,303.7,3.6,1.8,2011-04-10,1235,Aqua,MODIS,54,6.03,292.2,23,D,0
43.0187,19.8139,305.6,1.3,1.1,2011-04-11,0957,Terra,MODIS,47,6.03,290.4,7.4,D,0
42.9068,18.9345,308.1,1.2,1.1,2011-04-11,0957,Terra,MODIS,44,6.03,293,6.4,D,0
42.8974,18.9311,308.5,1.2,1.1,2011-04-11,0957,Terra,MODIS,46,6.03,292.4,6.2,D,0
42.8527,18.9026,306.1,1.2,1.1,2011-04-11,0957,Terra,MODIS,61,6.03,291.1,5.3,D,0
42.8501,18.9174,311.4,1.2,1.1,2011-04-11,0957,Terra,MODIS,71,6.03,294.5,10.1,D,0
42.7683,19.0753,309.4,1.2,1.1,2011-04-11,0957,Terra,MODIS,68,6.03,293.1,8.8,D,0
42.6923,19.1469,308.2,1.2,1.1,2011-04-11,0957,Terra,MODIS,57,6.03,287.7,11.7,D,0
42.6899,19.1604,303.9,1.2,1.1,2011-04-11,0957,Terra,MODIS,37,6.03,287.3,9.1,D,0
42.7275,18.8355,313.6,1.2,1.1,2011-04-11,0957,Terra,MODIS,74,6.03,294.9,13.2,D,0
42.6871,18.8947,306,1.2,1.1,2011-04-11,0957,Terra,MODIS,63,6.03,292.9,6.4,D,0
42.6838,19.4645,322.4,1.1,1,2011-04-11,1139,Aqua,MODIS,82,6.03,288.7,20.5,D,0
42.6858,19.4767,303.6,1.1,1,2011-04-11,1139,Aqua,MODIS,51,6.03,289.7,4.6,D,0
42.6082,19.2813,306.5,1.1,1,2011-04-11,1139,Aqua,MODIS,34,6.03,292.8,4.6,D,0
42.7512,19.5441,327.8,1.1,1,2011-04-11,1139,Aqua,MODIS,85,6.03,291.8,28.2,D,0
42.7492,19.5318,324.5,1.1,1,2011-04-11,1139,Aqua,MODIS,83,6.03,290.5,24.5,D,0
42.6869,19.1515,315.5,1.1,1,2011-04-11,1139,Aqua,MODIS,67,6.03,290.3,11.6,D,0
42.6959,19.1481,316.3,1.1,1,2011-04-11,1139,Aqua,MODIS,76,6.03,293.9,12.7,D,0
42.7529,19.4378,304,1.1,1,2011-04-11,1139,Aqua,MODIS,52,6.03,291.3,3.3,D,0
42.8857,20.0377,306.2,1,1,2011-04-11,1139,Aqua,MODIS,28,6.03,286.4,6.9,D,0
42.7195,18.8259,315.4,1.1,1,2011-04-11,1139,Aqua,MODIS,69,6.03,296.6,11.7,D,0
42.949,20.2051,305.9,1,1,2011-04-11,1139,Aqua,MODIS,60,6.03,291.5,6.4,D,0
42.7683,19.0783,317.4,1.1,1,2011-04-11,1139,Aqua,MODIS,77,6.03,297.1,13.6,D,0
42.7269,18.831,319.2,1.1,1,2011-04-11,1139,Aqua,MODIS,78,6.03,296.3,17.2,D,0
42.7247,18.818,307.5,1.1,1,2011-04-11,1139,Aqua,MODIS,62,6.03,295.5,6.4,D,0
42.7552,18.7114,318.1,1.1,1,2011-04-11,1139,Aqua,MODIS,77,6.03,298.5,13.3,D,0
42.8119,18.8191,306.3,1.1,1,2011-04-11,1139,Aqua,MODIS,50,6.03,293.4,5.1,D,0
42.8429,18.9126,317.9,1.1,1,2011-04-11,1139,Aqua,MODIS,77,6.03,295.9,13.4,D,0
43.0182,19.8177,309.2,1,1,2011-04-11,1139,Aqua,MODIS,67,6.03,291.9,6.7,D,0
43.0162,19.8052,311.6,1,1,2011-04-11,1139,Aqua,MODIS,70,6.03,294.4,8.6,D,0
42.8931,18.9253,312.1,1.1,1,2011-04-11,1139,Aqua,MODIS,70,6.03,294.8,7.3,D,0
42.9044,18.9353,318.3,1.1,1,2011-04-11,1139,Aqua,MODIS,77,6.03,295.5,13.7,D,0
42.9204,18.7588,311.2,1.1,1,2011-04-11,1139,Aqua,MODIS,47,6.03,295.4,10.4,D,0
43.1297,19.6346,314.4,1,1,2011-04-11,1139,Aqua,MODIS,67,6.03,292.2,10.8,D,0
43.1382,19.6397,317.8,1,1,2011-04-11,1139,Aqua,MODIS,78,6.03,293.3,14.8,D,0
43.1362,19.627,310.9,1,1,2011-04-11,1139,Aqua,MODIS,70,6.03,292.8,9,D,0
42.4848,19.4861,307.4,2.3,1.5,2011-04-12,1222,Aqua,MODIS,53,6.03,289.9,20.7,D,0
42.6007,19.2756,306.8,2.2,1.4,2011-04-12,1222,Aqua,MODIS,63,6.03,292.5,15.9,D,0
42.7499,19.4024,303.6,1.4,1.2,2011-04-18,1003,Terra,MODIS,56,6.03,291.5,8.4,D,0
42.8994,18.5582,305.1,1,1,2011-04-18,1145,Aqua,MODIS,58,6.03,290.3,4.3,D,0
42.7414,19.4229,312.9,1.3,1.1,2011-04-23,1204,Aqua,MODIS,65,6.03,299.8,10,D,0
42.976,18.5038,326.3,1.2,1.1,2011-04-23,1204,Aqua,MODIS,82,6.03,297.9,23.9,D,0
42.9744,18.4903,313,1.2,1.1,2011-04-23,1204,Aqua,MODIS,57,6.03,299.6,6.9,D,0
42.2207,19.0045,314,1,1,2011-04-25,1151,Aqua,MODIS,69,6.03,298.2,9.3,D,0
42.6689,19.9398,322,1,1,2011-04-25,1151,Aqua,MODIS,65,6.03,286.2,18.5,D,0
42.4529,19.2546,333.7,1,1,2011-06-25,0939,Terra,MODIS,85,6.03,300.2,24.3,D,2
42.5223,19.3721,311,1.7,1.3,2011-06-25,1120,Aqua,MODIS,37,6.03,295.3,14.4,D,0
42.4539,19.2462,327.4,1.2,1.1,2011-06-26,1203,Aqua,MODIS,83,6.03,308,18.1,D,2
42.4523,19.2317,320.8,1.2,1.1,2011-06-26,1203,Aqua,MODIS,69,6.03,307.7,8.5,D,0
42.4107,19.2159,322.3,1.2,1.1,2011-06-27,0927,Terra,MODIS,78,6.03,307.4,10.3,D,0
42.4489,19.2002,306.7,1.4,1.2,2011-06-29,2021,Terra,MODIS,69,6.03,289,12.8,N,0
42.4526,19.1936,301.9,1.4,1.2,2011-06-29,2021,Terra,MODIS,37,6.03,288.5,7.3,N,0
42.3364,19.3032,321.6,3.8,1.8,2011-07-15,1056,Aqua,MODIS,64,6.03,304.7,61.3,D,0
42.3425,19.2927,321.9,3.8,1.8,2011-07-15,1056,Aqua,MODIS,55,6.03,304.6,58,D,0
42.3123,18.9062,319.2,1.1,1,2011-07-16,1139,Aqua,MODIS,56,6.03,301.6,12.3,D,0
42.5017,19.3555,315.5,3.2,1.7,2011-07-19,1028,Terra,MODIS,53,6.03,300.4,34.5,D,0
42.4945,19.3432,326.3,1.5,1.2,2011-07-19,1209,Aqua,MODIS,40,6.03,308.8,15.5,D,0
42.5055,19.3432,329.5,1.5,1.2,2011-07-19,1209,Aqua,MODIS,77,6.03,309.9,22.3,D,0
42.4966,19.3379,327,1.5,1.2,2011-07-19,1209,Aqua,MODIS,60,6.03,309.3,17.2,D,0
42.5076,19.3378,328.3,1.5,1.2,2011-07-19,1209,Aqua,MODIS,68,6.03,310.2,19.8,D,0
42.3008,18.891,306.8,2,1.4,2011-07-21,1016,Terra,MODIS,39,6.03,293.6,13.5,D,0
42.4358,19.2081,324.2,1,1,2011-07-27,0939,Terra,MODIS,60,6.03,306.1,9.8,D,0
42.3509,19.3018,326.6,1.4,1.2,2011-08-07,0921,Terra,MODIS,45,6.03,310.2,13.5,D,0
42.3402,19.3,329,1.4,1.2,2011-08-07,0921,Terra,MODIS,81,6.03,311,18.6,D,0
42.28,19.247,311.7,1.2,1.1,2011-08-10,2057,Terra,MODIS,83,6.03,291.6,14.8,N,0
42.2783,19.2323,316.5,1.2,1.1,2011-08-10,2057,Terra,MODIS,93,6.03,291.8,19.7,N,0
42.2964,19.3044,301.9,1.2,1.1,2011-08-10,2057,Terra,MODIS,45,6.03,291,6.1,N,0
42.3261,19.2006,306.7,1.2,1.1,2011-08-10,2057,Terra,MODIS,69,6.03,291.5,9.8,N,0
42.3053,19.2876,306.6,1.4,1.2,2011-08-11,0109,Aqua,MODIS,68,6.03,289.4,13.9,N,0
42.302,19.3047,314.8,1.5,1.2,2011-08-11,0109,Aqua,MODIS,90,6.03,290.4,24.4,N,0
42.2808,19.2425,330.9,1.4,1.2,2011-08-11,0109,Aqua,MODIS,100,6.03,291.8,53.1,N,0
42.2774,19.2595,316.8,1.4,1.2,2011-08-11,0109,Aqua,MODIS,94,6.03,290.9,26.7,N,0
42.3555,18.7087,334.5,1.6,1.3,2011-08-11,1215,Aqua,MODIS,0,6.03,302.2,61.2,D,0
42.4444,19.2252,327,1,1,2011-08-12,0939,Terra,MODIS,77,6.03,313.7,10.8,D,0
42.3174,18.7408,320.3,1,1,2011-08-12,0939,Terra,MODIS,63,6.03,301.5,12.4,D,0
42.3157,18.753,313.4,1,1,2011-08-12,0939,Terra,MODIS,51,6.03,300.2,5.9,D,0
42.4121,19.2385,325.6,1.7,1.3,2011-08-12,1120,Aqua,MODIS,70,6.03,310.2,18.1,D,0
42.2994,19.2982,334.6,1.2,1.1,2011-08-13,1203,Aqua,MODIS,33,6.03,313.1,25.6,D,0
42.4085,19.4019,324.6,1.2,1.1,2011-08-14,0927,Terra,MODIS,78,6.03,304.5,18.4,D,0
42.741,18.6905,322,1.3,1.1,2011-08-14,0927,Terra,MODIS,76,6.03,300.4,18.3,D,0
42.4163,19.4054,303.8,1.1,1,2011-08-14,2033,Terra,MODIS,29,6.03,290.9,5,N,0
42.4141,19.3919,303,1.1,1,2011-08-14,2033,Terra,MODIS,22,6.03,291.7,4.1,N,0
42.4049,19.3938,307.4,1.1,1,2011-08-14,2033,Terra,MODIS,71,6.03,292.3,7.1,N,0
42.4127,19.4006,301,1,1,2011-08-15,0044,Aqua,MODIS,36,6.03,290.3,4.1,N,0
42.4121,19.397,320.5,1.8,1.3,2011-08-15,1010,Terra,MODIS,62,6.03,304.6,23.3,D,0
42.4074,19.4188,322.9,1.8,1.3,2011-08-15,1010,Terra,MODIS,73,6.03,302.7,31,D,0
42.5193,19.2795,320.5,1,1,2011-08-15,1151,Aqua,MODIS,43,6.03,305.9,7.1,D,0
42.4001,19.4158,332.5,1,1,2011-08-15,1151,Aqua,MODIS,77,6.03,308,20.8,D,0
42.4146,19.3866,340.1,1,1,2011-08-15,1151,Aqua,MODIS,83,6.03,309.8,30.6,D,0
42.5016,19.2741,322.1,1.2,1.1,2011-08-17,0957,Terra,MODIS,37,6.03,305.9,10.7,D,0
42.4991,19.2876,331.9,1.2,1.1,2011-08-17,0957,Terra,MODIS,84,6.03,306,25.8,D,0
42.5033,19.3015,325.2,1.1,1,2011-08-17,1138,Aqua,MODIS,57,6.03,308,10,D,0
42.5012,19.2882,331.9,1.1,1,2011-08-17,1138,Aqua,MODIS,83,6.03,309.5,19.3,D,0
42.7462,19.8906,311.1,1,1,2011-08-17,1138,Aqua,MODIS,50,6.03,297.3,7.6,D,0
42.5051,19.3148,322.3,1,1,2011-08-19,0945,Terra,MODIS,44,6.03,308.7,6.5,D,0
42.5032,19.3269,322,1,1,2011-08-19,0945,Terra,MODIS,51,6.03,308,6.5,D,0
42.2758,19.2392,321.6,1,1,2011-08-19,0945,Terra,MODIS,0,6.03,308.9,7.9,D,0
42.5025,19.3247,331.6,1.4,1.2,2011-08-19,1126,Aqua,MODIS,83,6.03,310.4,28.5,D,0
42.5098,19.3057,325.4,1.4,1.2,2011-08-19,1126,Aqua,MODIS,71,6.03,309.1,16.3,D,0
42.5129,19.3217,337.3,1.4,1.2,2011-08-19,1126,Aqua,MODIS,87,6.03,309.2,42.7,D,0
42.5184,19.3108,311,1.1,1,2011-08-19,2051,Terra,MODIS,81,6.03,295.9,8.5,N,0
42.5277,19.3086,306.9,1.1,1,2011-08-19,2051,Terra,MODIS,70,6.03,295.3,5.7,N,0
42.5124,19.3485,318.2,4.1,1.9,2011-08-20,0850,Terra,MODIS,61,6.03,301.6,66.1,D,0
42.5085,19.3412,319.5,4.1,1.9,2011-08-20,0850,Terra,MODIS,68,6.03,301.6,75.6,D,0
42.51,19.3172,322.9,3.1,1.7,2011-08-20,1028,Terra,MODIS,75,6.03,303.4,58,D,0
42.5119,19.3122,323.3,3.1,1.7,2011-08-20,1028,Terra,MODIS,76,6.03,303.6,63.7,D,0
42.706,18.5301,336.7,1.4,1.2,2011-08-20,1209,Aqua,MODIS,87,6.03,302,41.8,D,0
42.459,19.1732,341.3,1.4,1.2,2011-08-20,1209,Aqua,MODIS,90,6.03,310.8,51.3,D,0
42.5071,19.3008,331.3,1.5,1.2,2011-08-20,1209,Aqua,MODIS,83,6.03,310.4,27.8,D,0
42.575,19.131,306.1,3.2,1.7,2011-08-20,1956,Terra,MODIS,50,6.03,294.5,27.9,N,0
42.2836,19.2959,320.5,3.2,1.7,2011-08-20,1956,Terra,MODIS,100,6.03,294.1,86.1,N,0
42.2815,19.2907,315.5,3.2,1.7,2011-08-20,1956,Terra,MODIS,91,6.03,293.9,61.5,N,0
42.5775,19.1384,307.2,3.2,1.7,2011-08-20,1956,Terra,MODIS,70,6.03,294.5,32.7,N,0
42.2799,19.2779,312.2,4.1,1.9,2011-08-20,2134,Terra,MODIS,78,6.03,293.3,68.3,N,0
42.5865,19.1028,332.8,1.1,1,2011-08-21,0933,Terra,MODIS,84,6.03,309.6,22.9,D,0
42.5597,18.8879,324.7,1.1,1.1,2011-08-21,0933,Terra,MODIS,75,6.03,306.8,16.4,D,0
42.2743,19.2433,322.5,1.1,1,2011-08-21,0933,Terra,MODIS,0,6.03,310.2,8.7,D,0
42.5575,18.8835,316.4,2.2,1.4,2011-08-21,1114,Aqua,MODIS,65,6.03,304.4,24.5,D,0
42.5591,18.8878,315,2.2,1.4,2011-08-21,1114,Aqua,MODIS,61,6.03,304,20.4,D,0
42.7038,18.5404,312,1,1,2011-08-21,2039,Terra,MODIS,84,6.03,295.6,10.4,N,0
42.5591,18.8629,305.3,1,1,2011-08-21,2039,Terra,MODIS,64,6.03,294.1,5.9,N,0
42.7128,18.5382,306.6,1,1,2011-08-21,2039,Terra,MODIS,69,6.03,293.3,6.8,N,0
42.7091,18.5444,305.8,1,1,2011-08-22,0050,Aqua,MODIS,66,6.03,292.5,7,N,0
42.7179,18.5467,301.4,1,1,2011-08-22,0050,Aqua,MODIS,26,6.03,290,4.3,N,0
42.5462,18.8627,338.6,1.1,1,2011-08-22,1157,Aqua,MODIS,88,6.03,309.5,32.1,D,0
42.5553,18.8606,325.7,1.1,1,2011-08-22,1157,Aqua,MODIS,74,6.03,311.7,13.7,D,0
42.2974,19.2978,335,1.1,1,2011-08-22,1157,Aqua,MODIS,60,6.03,317.7,18.5,D,0
42.5043,19.3323,334.1,1.1,1,2011-08-22,1157,Aqua,MODIS,83,6.03,314.8,20.3,D,0
42.5027,19.319,330.9,1.1,1,2011-08-22,1157,Aqua,MODIS,75,6.03,314.8,14.3,D,0
42.5106,18.8051,330.9,1.1,1,2011-08-22,1157,Aqua,MODIS,81,6.03,305.1,23.5,D,0
42.509,18.7923,325.8,1.1,1,2011-08-22,1157,Aqua,MODIS,75,6.03,304.4,17.2,D,0
42.5478,18.8755,341,1.1,1,2011-08-22,1157,Aqua,MODIS,89,6.03,310.9,35.6,D,0
42.9191,18.7693,328.1,1.1,1,2011-08-22,1157,Aqua,MODIS,53,6.03,306.7,17.8,D,0
42.9282,18.7667,332.6,1.1,1,2011-08-22,1157,Aqua,MODIS,82,6.03,305.6,24.7,D,0
42.9373,18.7643,318.1,1.1,1,2011-08-22,1157,Aqua,MODIS,45,6.03,303.5,7.9,D,0
42.9358,18.7518,322.7,1.1,1,2011-08-22,1157,Aqua,MODIS,56,6.03,305.9,12.3,D,0
42.9417,18.7241,320,1.1,1,2011-08-22,1157,Aqua,MODIS,22,6.03,306.3,8.2,D,0
42.6094,19.0811,359.1,1.1,1,2011-08-22,1157,Aqua,MODIS,99,6.03,317.8,77.4,D,0
42.6078,19.0686,325.5,1.1,1,2011-08-22,1157,Aqua,MODIS,67,6.03,314.6,9,D,0
42.7221,19.1798,343.5,1.1,1,2011-08-22,1157,Aqua,MODIS,91,6.03,305,45.9,D,0
42.7313,19.1772,335.5,1.1,1,2011-08-22,1157,Aqua,MODIS,86,6.03,302.5,31.6,D,0
42.7297,19.1644,321.6,1.1,1,2011-08-22,1157,Aqua,MODIS,63,6.03,304.9,11.5,D,0
42.6982,18.5413,339.1,1,1,2011-08-22,1157,Aqua,MODIS,88,6.03,315.6,30.1,D,0
42.5698,18.8775,301.3,2.6,1.5,2011-08-22,2122,Terra,MODIS,40,6.03,291.2,19.3,N,0
42.9296,18.7712,318.8,1.6,1.2,2011-08-23,0920,Terra,MODIS,45,6.03,304.2,16.9,D,0
42.7315,19.1826,335.4,1.5,1.2,2011-08-23,0920,Terra,MODIS,85,6.03,304.4,52.4,D,0
42.7297,19.201,315.3,1.5,1.2,2011-08-23,0920,Terra,MODIS,43,6.03,302.2,12.1,D,0
42.9406,18.7737,319.7,1.6,1.2,2011-08-23,0920,Terra,MODIS,62,6.03,302.4,19.1,D,0
42.5788,18.8772,326.5,1.5,1.2,2011-08-23,0921,Terra,MODIS,77,6.03,305.4,29.1,D,0
42.571,19.4055,319.2,1.4,1.2,2011-08-23,0921,Terra,MODIS,43,6.03,306.4,12.9,D,0
42.6057,18.7084,323.1,1.6,1.2,2011-08-23,0921,Terra,MODIS,72,6.03,305.2,22.7,D,0
42.4265,18.8006,325.3,1.5,1.2,2011-08-23,0921,Terra,MODIS,65,6.03,305.3,28,D,0
42.4314,18.7855,311.2,3.3,1.7,2011-08-23,1102,Aqua,MODIS,29,6.03,300.9,21.9,D,0
42.5992,18.6947,317.3,3.3,1.7,2011-08-23,1102,Aqua,MODIS,65,6.03,303.3,49.4,D,0
42.717,19.1445,313.4,3.1,1.7,2011-08-23,1102,Aqua,MODIS,25,6.03,302.2,31.3,D,0
42.7286,19.1893,314.2,3.1,1.7,2011-08-23,1102,Aqua,MODIS,23,6.03,300.6,35.9,D,0
42.6033,18.7005,315.7,3.3,1.7,2011-08-23,1102,Aqua,MODIS,62,6.03,302.6,44.5,D,0
42.7188,19.1526,315.8,3.1,1.7,2011-08-23,1102,Aqua,MODIS,61,6.03,301.9,46.1,D,0
42.9284,18.768,311.5,3.9,1.8,2011-08-23,1240,Aqua,MODIS,46,6.03,299.7,25.1,D,0
42.6021,18.68,321,3.8,1.8,2011-08-23,1240,Aqua,MODIS,68,6.03,303.8,80,D,0
42.5949,18.7167,315.2,3.8,1.8,2011-08-23,1240,Aqua,MODIS,59,6.03,302.9,44.8,D,0
42.6113,18.7142,313.8,3.8,1.8,2011-08-23,1240,Aqua,MODIS,46,6.03,302.1,34.3,D,0
42.7304,19.174,315.6,4.1,1.9,2011-08-23,1240,Aqua,MODIS,64,6.03,299.7,59.2,D,0
42.831,18.5035,328.4,3.7,1.8,2011-08-23,1240,Aqua,MODIS,60,6.03,305,117.1,D,0
42.8472,18.5018,316.6,3.7,1.8,2011-08-23,1240,Aqua,MODIS,40,6.03,303.5,36.3,D,0
42.837,18.4996,333.7,3.7,1.8,2011-08-23,1240,Aqua,MODIS,73,6.03,305.1,166.4,D,0
42.6039,18.7246,315.1,3.8,1.8,2011-08-23,1240,Aqua,MODIS,20,6.03,302.8,40.1,D,0
42.9298,18.7788,305.9,1.3,1.1,2011-08-23,2027,Terra,MODIS,66,6.03,292.4,9.4,N,0
42.6865,18.5832,316.1,1.3,1.1,2011-08-23,2027,Terra,MODIS,92,6.03,293.9,20,N,0
42.6894,18.5991,302.7,1.3,1.1,2011-08-23,2027,Terra,MODIS,43,6.03,291.5,6.6,N,0
42.7288,19.1555,302.7,1.2,1.1,2011-08-23,2027,Terra,MODIS,29,6.03,291.5,6.8,N,0
42.7282,19.1625,304.7,1.2,1.1,2011-08-23,2027,Terra,MODIS,55,6.03,291.2,8.1,N,0
42.4354,18.8013,308,1.3,1.1,2011-08-23,2027,Terra,MODIS,73,6.03,293.3,10.5,N,0
42.399,19.3438,308.7,1.2,1.1,2011-08-23,2027,Terra,MODIS,75,6.03,298.2,7.8,N,0
42.6905,18.5939,317.5,1.1,1.1,2011-08-24,0038,Aqua,MODIS,95,6.03,293.5,19.4,N,0
42.6922,18.5797,307.8,1.1,1.1,2011-08-24,0038,Aqua,MODIS,73,6.03,293,9.9,N,0
42.6934,18.5958,348.1,1.3,1.1,2011-08-24,1003,Terra,MODIS,94,6.03,306.6,73.5,D,0
42.5273,18.7511,324.2,1.3,1.2,2011-08-24,1003,Terra,MODIS,74,6.03,302.5,23.3,D,0
42.5208,18.743,322.2,1.3,1.2,2011-08-24,1003,Terra,MODIS,71,6.03,303.1,20.1,D,0
42.4486,19.065,323.2,1.4,1.2,2011-08-24,1003,Terra,MODIS,72,6.03,308,17.1,D,0
42.9296,18.7783,315.2,1.3,1.1,2011-08-24,1003,Terra,MODIS,37,6.03,302.7,9.4,D,0
42.6963,18.5805,318.6,1.3,1.1,2011-08-24,1003,Terra,MODIS,52,6.03,303.9,10,D,0
42.4389,18.8094,330.4,1,1,2011-08-24,1144,Aqua,MODIS,80,6.03,307.1,21.1,D,0
42.442,19.0667,332.9,1,1,2011-08-24,1144,Aqua,MODIS,81,6.03,312.4,19.5,D,0
42.4402,19.0545,325.8,1,1,2011-08-24,1144,Aqua,MODIS,60,6.03,312.3,10.3,D,0
42.4495,19.0591,335.3,1,1,2011-08-24,1144,Aqua,MODIS,80,6.03,310.6,24.9,D,0
42.4476,19.0469,327.4,1,1,2011-08-24,1144,Aqua,MODIS,72,6.03,312.1,14.2,D,0
42.4254,18.7222,336.5,1,1,2011-08-24,1144,Aqua,MODIS,75,6.03,306.3,29.6,D,2
